item_id,strategy_name,post_title,author,primary_url,source_hash,source_vintage_note,backtest_start,backtest_end,post_time,post_modified_time,backtest_to_post_days,post_publication_days,natural_oos_eligible,oos_integrity_grade,strict_natural_oos,lineage_id,lineage_size,seed_priority,seed_label
2024年度精选策略/47.随机森林量价多因子选股 短线交易.txt,随机森林量价多因子选股 短线交易,随机森林量价多因子选股 短线交易,随云浪,https://www.joinquant.com/post/43051,a1ed3b5630779aa6880cf55ca1b910b9e152163b903142a440f5c5c4ab287efb,current archive source has no pre-OOS immutable timestamp,2022-12-30,2023-06-21,2023-06-28 17:27:13,2023-06-28 17:27:13,7,1154,true,C,false,L-48236ebffc,1,,
2024年度精选策略/78.国盛证券多因子.txt,国盛证券多因子,国盛证券多因子,璇天凤舞,https://www.joinquant.com/post/43307,63fb078765f0940284738b527a2485125e382470b46365ea4b2256083d7286b7,current archive source has no pre-OOS immutable timestamp,2015-01-12,2023-07-10,2023-07-23 23:53:34,2023-07-23 23:53:34,13,1129,true,C,false,L-b7edd57271,1,,
2024年度精选策略/73.稳健趋势策略，回测小，无未来函数.txt,稳健趋势策略，回测小，无未来函数,稳健趋势策略，回测小，无未来函数,语桐,https://www.joinquant.com/post/43393,58bb9eccf3393680576963c394dc5f4626f1e85965a38ebb4cc0a4e5236b142a,current archive source has no pre-OOS immutable timestamp,2019-01-01,2023-07-30,2023-07-31 11:49:13,2023-07-31 11:49:13,1,1121,true,C,false,L-b822ffed03,4,,
2024年度精选策略/27.根据大小盘相对强弱选择合适的板块股票进行交易.txt,根据大小盘相对强弱选择合适的板块股票进行交易,根据大小盘相对强弱选择合适的板块股票进行交易,Jacobb75,https://www.joinquant.com/post/43540,01ce83c39ac4caa4477fae52620247d742eb122c6ea2433e354e2d8b401d889d,current archive source has no pre-OOS immutable timestamp,2015-04-30,2023-08-10,2023-08-12 22:33:53,2023-08-12 23:01:05,2,1109,true,C,false,L-f23475d636,1,,
2024年度精选策略/20.有赚就好-小市值剥头皮改进 2年3.86%回撤.txt,有赚就好-小市值剥头皮改进 2年3.86%回撤,有赚就好-小市值剥头皮改进 2年3.86%回撤,CMA,https://www.joinquant.com/post/43965,ae44c35a5e6689beb4e2dca57902cbe081b970e533d8874f09079de4dad07de5,current archive source has no pre-OOS immutable timestamp,2022-01-01,2023-09-10,2023-09-11 15:28:07,2023-09-11 15:28:07,1,1079,true,C,false,L-0580c7e56e,1,,
2024年度精选策略/38.ETF核心资产轮动-添油加醋.txt,ETF核心资产轮动-添油加醋,ETF核心资产轮动-添油加醋,hayy,https://www.joinquant.com/post/44046,38f1970330fd82069d9be72ff53e380dc6e6d1fe047ea612b196c3ac6184df51,current archive source has no pre-OOS immutable timestamp,2015-09-10,2023-09-10,2023-09-17 13:26:48,2023-09-18 11:40:55,7,1073,true,C,false,L-f3c0e46476,1,,
2024年度精选策略/60.【深度解析 二】资产负债与ROA模型.txt,【深度解析 二】资产负债与ROA模型,【深度解析 二】资产负债与ROA模型,加百力,https://www.joinquant.com/post/44328,31ee0e5d1b3e76432ed9d5817af644d94b856da52964bd7e754af7edc8048024,current archive source has no pre-OOS immutable timestamp,2010-01-01,2023-09-29,2023-10-05 18:47:33,2023-10-08 23:46:41,6,1055,true,C,false,L-b822ffed03,4,,
2024年度精选策略/46.【深度解析 四】聚宽三因子基本面 模型.txt,【深度解析 四】聚宽三因子基本面 模型,【深度解析 四】聚宽三因子基本面 模型,加百力,https://www.joinquant.com/post/44409,e38e8deae445a40ce341b6c732f7996aeddb03d60b47084b1f836fbe65dd63c9,current archive source has no pre-OOS immutable timestamp,2010-01-01,2023-09-29,2023-10-11 19:26:18,2023-10-18 11:19:03,12,1049,true,C,false,L-8ee26d2380,19,,
2024年度精选策略/26.【深度解析 六】高股息率-低PEG-低股价 模型.txt,【深度解析 六】高股息率-低PEG-低股价 模型,【深度解析 六】高股息率-低PEG-低股价 模型,加百力,https://www.joinquant.com/post/44487,feff949ebb96cba9303c0ace417e19e74176facc0ce123771d2973e05528f623,current archive source has no pre-OOS immutable timestamp,2010-01-01,2023-10-13,2023-10-18 12:54:05,2023-10-18 12:54:05,5,1042,true,C,false,L-0ab99f21c2,1,,
2024年度精选策略/33.年化46.77，alpha191因子选股.txt,年化46.77，alpha191因子选股,年化46.77，alpha191因子选股,小白F,https://www.joinquant.com/post/44491,6bb5d73f61455d593e95cbeef3a01a4401c1b7dc7394551ea55a5341218667ca,current archive source has no pre-OOS immutable timestamp,2021-09-16,2023-10-17,2023-10-18 16:04:05,2023-10-18 16:04:05,1,1042,true,C,false,L-c62254d49b,1,,
2024年度精选策略/85.【深度解析 七】BBI指标-大盘涨跌-宽基轮动模型.txt,【深度解析 七】BBI指标-大盘涨跌-宽基轮动模型,【深度解析 七】BBI指标-大盘涨跌-宽基轮动 模型,加百力,https://www.joinquant.com/post/44521,8a571d03f22986d3ae4ec814b963ad3bddc022aa11022204ac4f24d41133e276,current archive source has no pre-OOS immutable timestamp,2010-01-01,2023-10-20,2023-10-21 20:49:01,2023-10-21 20:49:01,1,1039,true,C,false,L-e920f43fe8,1,,
2024年度精选策略/15.10年52倍，年化59%，全新因子方法超稳定.txt,年52倍，年化59%，全新因子方法超稳定,10年52倍，年化59%，全新因子方法超稳定,小白F,https://www.joinquant.com/post/44699,b6acc973db56882a74e240352f98904e45f92d5be30de8f4c4a62a1d92ded781,current archive source has no pre-OOS immutable timestamp,2014-10-31,2023-10-31,2023-11-01 11:55:41,2023-11-26 06:40:43,1,1028,true,C,false,L-4d17e06a6e,2,,
聚宽2026年精选/10.10年52倍，年化59，全新因子方法超稳定.txt,年52倍，年化59，全新因子方法超稳定,10年52倍，年化59%，全新因子方法超稳定,小白F,https://www.joinquant.com/post/44699,b6acc973db56882a74e240352f98904e45f92d5be30de8f4c4a62a1d92ded781,current archive source has no pre-OOS immutable timestamp,2014-10-31,2023-10-31,2023-11-01 11:55:41,2023-11-26 06:40:43,1,1028,true,C,false,L-4d17e06a6e,2,,
聚宽2026年精选/84正黄旗大妈选股改进-加入涨停卖出后的买入，提高资金利用率.txt,正黄旗大妈选股改进-加入涨停卖出后的买入，提高资金利用率,正黄旗大妈选股改进-加入涨停卖出后的买入，提高资金利用率,jql123,https://www.joinquant.com/post/44743,90668bed358c58bee4880bb64c8a94e881e26e25a9b561a27a8d52617b57502a,current archive source has no pre-OOS immutable timestamp,2013-01-01,2023-11-02,2023-11-03 12:39:37,2023-11-03 13:13:22,1,1026,true,C,false,L-7fa6d9e653,2,,
2024年度精选策略/53.微盘400每日再平衡.txt,微盘400每日再平衡,微盘400每日再平衡,开心果,https://www.joinquant.com/post/44853,d01ba42276892e7a376c7c820fc84974f55126df2efe69a442a25ed992aa6a80,current archive source has no pre-OOS immutable timestamp,2023-01-01,2023-11-08,2023-11-09 15:24:33,2023-11-10 09:14:47,1,1020,true,C,false,L-41197e61a3,2,,
聚宽2026年精选/73微盘400每日再平衡.txt,微盘400每日再平衡,微盘400每日再平衡,开心果,https://www.joinquant.com/post/44853,d01ba42276892e7a376c7c820fc84974f55126df2efe69a442a25ed992aa6a80,current archive source has no pre-OOS immutable timestamp,2023-01-01,2023-11-08,2023-11-09 15:24:33,2023-11-10 09:14:47,1,1020,true,C,false,L-41197e61a3,2,,
2024年度精选策略/35.5年12倍-小市值.txt,年12倍-小市值,5年12倍-小市值,道尘,https://www.joinquant.com/post/44880,b03640ebeab59636b52642dadb115c291b78b928b7c04396a0864794aa28e683,current archive source has no pre-OOS immutable timestamp,2018-11-11,2023-11-10,2023-11-11 09:59:30,2023-11-11 09:59:30,1,1018,true,C,false,L-8ee26d2380,19,,
聚宽2026年精选/63.5年12倍-小市值.txt,年12倍-小市值,5年12倍-小市值,道尘,https://www.joinquant.com/post/44880,b03640ebeab59636b52642dadb115c291b78b928b7c04396a0864794aa28e683,current archive source has no pre-OOS immutable timestamp,2018-11-11,2023-11-10,2023-11-11 09:59:30,2023-11-11 09:59:30,1,1018,true,C,false,L-8ee26d2380,19,,
2024年度精选策略/4.首板低开策略.txt,首板低开策略,首板低开策略,wywy1995,https://www.joinquant.com/post/44901,87ebf543dd2e8a4f21f483e3056cd5c05d884564cc20a75534e61f008ecd508b,current archive source has no pre-OOS immutable timestamp,2016-01-01,2023-11-11,2023-11-12 21:28:03,2023-11-19 21:01:23,1,1017,true,C,false,L-8542ea482f,2,,
2024年度精选策略/34.韶华研究之十八，201系列.txt,韶华研究之十八，201系列,韶华研究之十八，201系列,韶华不负,https://www.joinquant.com/post/44907,29c6c646b32b35f8657396b417cf1a3873d9dc6d2e2866fca640e339257616c9,current archive source has no pre-OOS immutable timestamp,2020-01-01,2023-08-31,2023-11-13 07:33:43,2023-11-13 07:59:51,74,1016,true,C,false,L-1f08353a18,2,,
聚宽2026年精选/57韶华研究之十八，201系列.txt,韶华研究之十八，201系列,韶华研究之十八，201系列,韶华不负,https://www.joinquant.com/post/44907,29c6c646b32b35f8657396b417cf1a3873d9dc6d2e2866fca640e339257616c9,current archive source has no pre-OOS immutable timestamp,2020-01-01,2023-08-31,2023-11-13 07:33:43,2023-11-13 07:59:51,74,1016,true,C,false,L-1f08353a18,2,,
2024年度精选策略/7.连板龙头策略.txt,连板龙头策略,连板龙头策略,wywy1995,https://www.joinquant.com/post/44926,f1cad1c00d42287873b87fd330c5c9dd4e23172e156a033696be51098aa42665,current archive source has no pre-OOS immutable timestamp,2005-02-01,2023-11-12,2023-11-14 02:26:27,2023-11-14 02:31:26,2,1015,true,C,false,L-b25cc37f48,3,,
聚宽2026年精选/2连板龙头策略.txt,连板龙头策略,连板龙头策略,wywy1995,https://www.joinquant.com/post/44926,f1cad1c00d42287873b87fd330c5c9dd4e23172e156a033696be51098aa42665,current archive source has no pre-OOS immutable timestamp,2005-02-01,2023-11-12,2023-11-14 02:26:27,2023-11-14 02:31:26,2,1015,true,C,false,L-b25cc37f48,3,,
2024年度精选策略/29.高增股池小市值轮动.txt,高增股池小市值轮动,高增股池小市值轮动,倚A听风雨,https://www.joinquant.com/post/45110,2928d565bad76d0a84fa85751b072c570c7b9b39880f6e7000c52b1edac95f19,current archive source has no pre-OOS immutable timestamp,2011-01-03,2023-11-22,2023-11-24 11:22:14,2023-11-24 11:22:14,2,1005,true,C,false,L-1d728c4166,2,,
聚宽2026年精选/46高增股池小市值轮动.txt,高增股池小市值轮动,高增股池小市值轮动,倚A听风雨,https://www.joinquant.com/post/45110,2928d565bad76d0a84fa85751b072c570c7b9b39880f6e7000c52b1edac95f19,current archive source has no pre-OOS immutable timestamp,2011-01-03,2023-11-22,2023-11-24 11:22:14,2023-11-24 11:22:14,2,1005,true,C,false,L-1d728c4166,2,,
"2024年度精选策略/36.【菜场大妈】股息率小市值策略,10年206倍,5年10.8倍.txt","【菜场大妈】股息率小市值策略,10年206倍,5年10.8倍","【菜场大妈】股息率小市值策略,10年206倍,5年10.8倍",120022,https://www.joinquant.com/post/45261,35c003de3696aa02244cfb111d82756ce190cc560664b2b1a1a028ce73cd915d,current archive source has no pre-OOS immutable timestamp,2013-06-01,2023-11-26,2023-11-30 19:25:32,2023-12-23 15:43:24,4,999,true,C,false,L-43f78df70e,4,,
"聚宽2026年精选/35【菜场大妈】股息率小市值策略,10年206倍,5年10.8倍.txt","【菜场大妈】股息率小市值策略,10年206倍,5年10.8倍","【菜场大妈】股息率小市值策略,10年206倍,5年10.8倍",120022,https://www.joinquant.com/post/45261,35c003de3696aa02244cfb111d82756ce190cc560664b2b1a1a028ce73cd915d,current archive source has no pre-OOS immutable timestamp,2013-06-01,2023-11-26,2023-11-30 19:25:32,2023-12-23 15:43:24,4,999,true,C,false,L-43f78df70e,4,,
2024年度精选策略/59.基于Gyro^.^大神的小市值策略的因子匹配研究.txt,基于Gyro^.^大神的小市值策略的因子匹配研究,基于Gyro^.^大神的小市值策略的因子匹配研究,热情的刀,https://www.joinquant.com/post/45272,63c3da5271b098c4f0e37a4115d1cda4ff29c2b3f38021ed9de0f22ae53dc1f5,current archive source has no pre-OOS immutable timestamp,2023-01-01,2023-11-03,2023-12-01 09:49:04,2023-12-01 09:49:04,28,998,true,C,false,L-a9d0b221c1,2,,
聚宽2026年精选/89基于Gyro.大神的小市值策略的因子匹配研究.txt,基于Gyro.大神的小市值策略的因子匹配研究,基于Gyro^.^大神的小市值策略的因子匹配研究,热情的刀,https://www.joinquant.com/post/45272,63c3da5271b098c4f0e37a4115d1cda4ff29c2b3f38021ed9de0f22ae53dc1f5,current archive source has no pre-OOS immutable timestamp,2023-01-01,2023-11-03,2023-12-01 09:49:04,2023-12-01 09:49:04,28,998,true,C,false,L-a9d0b221c1,2,,
2024年度精选策略/65.低开买入小市值策略（剥头皮策略）3.0 总结.txt,低开买入小市值策略（剥头皮策略）3.0 总结,低开买入小市值策略（剥头皮策略）3.0 总结,langcheng999,https://www.joinquant.com/post/45324,494af703cbdbfcf4e56b536d63ecc0bec2b7a882623da426092335ea3146721c,current archive source has no pre-OOS immutable timestamp,2019-01-01,2023-12-01,2023-12-04 15:35:52,2023-12-04 17:18:34,3,995,true,C,false,L-feefb907a8,1,,
聚宽2026年精选/80基本面01加RSI择时.txt,基本面01加RSI择时,基本面01加RSI择时,明曦,https://www.joinquant.com/post/45358,af328308112fedc23db4e256ff9781706aca0f9a1488d42c74119c65a1172503,current archive source has no pre-OOS immutable timestamp,2019-01-01,2023-12-04,2023-12-05 20:36:26,2023-12-05 20:50:10,1,994,true,C,false,L-1c3c30d8e6,1,,
2024年度精选策略/74.形态识别_单边上涨v3.txt,形态识别_单边上涨v3,形态识别_单边上涨v3,四五十,https://www.joinquant.com/post/45406,91542eedea89310c756471d35ec616cbeb0c96f24156e7bfc0bd82f3adaccc0b,current archive source has no pre-OOS immutable timestamp,2022-10-01,2023-12-06,2023-12-07 22:58:27,2024-01-01 14:02:03,1,992,true,C,false,L-9cc4e70fcc,1,,
2024年度精选策略/62.分享一种K线小碎步后突破的分钟级打法.txt,分享一种K线小碎步后突破的分钟级打法,分享一种K线小碎步后突破的分钟级打法,画家,https://www.joinquant.com/post/45425,c7f49c297330d0f2a6648852ae1bdc8d246ea48aae76eab49a47e04aa3dc9fc1,current archive source has no pre-OOS immutable timestamp,2023-01-01,2023-12-06,2023-12-08 21:02:51,2023-12-08 21:02:51,2,991,true,C,false,L-8f0313df7a,2,,
聚宽2026年精选/50分享一种K线小碎步后突破的分钟级打法.txt,分享一种K线小碎步后突破的分钟级打法,分享一种K线小碎步后突破的分钟级打法,画家,https://www.joinquant.com/post/45425,c7f49c297330d0f2a6648852ae1bdc8d246ea48aae76eab49a47e04aa3dc9fc1,current archive source has no pre-OOS immutable timestamp,2023-01-01,2023-12-06,2023-12-08 21:02:51,2023-12-08 21:02:51,2,991,true,C,false,L-8f0313df7a,2,,
2024年度精选策略/13.5年15倍的收益，年化79.93%，可实盘，拿走不谢！.txt,年15倍的收益，年化79.93%，可实盘，拿走不谢！,5年15倍的收益，年化79.93%，可实盘，拿走不谢！,langcheng999,https://www.joinquant.com/post/45510,2534b86b040b1803a666d9045c89c43a0fac63f5500754eea76330cd8c26fe96,current archive source has no pre-OOS immutable timestamp,2019-01-01,2023-11-30,2023-12-14 15:44:53,2023-12-14 17:24:42,14,985,true,C,false,L-43f78df70e,4,,
聚宽2026年精选/3、5年15倍的收益，年化79.93，可实盘，拿走不谢！.txt,5年15倍的收益，年化79.93，可实盘，拿走不谢！,5年15倍的收益，年化79.93%，可实盘，拿走不谢！,langcheng999,https://www.joinquant.com/post/45510,2534b86b040b1803a666d9045c89c43a0fac63f5500754eea76330cd8c26fe96,current archive source has no pre-OOS immutable timestamp,2019-01-01,2023-11-30,2023-12-14 15:44:53,2023-12-14 17:24:42,14,985,true,C,false,L-43f78df70e,4,,
2024年度精选策略/76.基金溢价（模拟效果好！）.txt,基金溢价（模拟效果好！）,基金溢价（模拟效果好！）,大山深处,https://www.joinquant.com/post/45648,62b401be4d2bde76e97be5c071e098187e78887daf4d7234b84483206a9dfa78,current archive source has no pre-OOS immutable timestamp,2023-01-01,2023-12-22,2023-12-23 11:24:58,2023-12-23 11:31:39,1,976,true,C,false,L-2218276bda,2,,
聚宽2026年精选/62基金溢价（模拟效果好！）.txt,基金溢价（模拟效果好！）,基金溢价（模拟效果好！）,大山深处,https://www.joinquant.com/post/45648,62b401be4d2bde76e97be5c071e098187e78887daf4d7234b84483206a9dfa78,current archive source has no pre-OOS immutable timestamp,2023-01-01,2023-12-22,2023-12-23 11:24:58,2023-12-23 11:31:39,1,976,true,C,false,L-2218276bda,2,,
聚宽2026年精选/82回报社区——基于Gyro老师策略的思考.txt,回报社区——基于Gyro老师策略的思考,回报社区——基于Gyro老师策略的思考,琼楼,https://www.joinquant.com/post/45654,79725f22ef9b425a003d996bbf1d71f65f78cd9ea3c174fee4c61fc8cede9745,current archive source has no pre-OOS immutable timestamp,2018-12-31,2023-12-01,2023-12-23 22:06:53,2023-12-24 08:21:04,22,976,true,C,false,L-82caceda1f,1,,
聚宽2026年精选/87山寨红利.txt,山寨红利,山寨红利,开心果,https://www.joinquant.com/post/45699,8a0a1f65163195e73ece45732a6579837e60b29d918113933ceda65f47ef5073,current archive source has no pre-OOS immutable timestamp,2007-02-01,2023-12-22,2023-12-26 21:43:10,2023-12-27 09:00:35,4,973,true,C,false,L-f5a691b053,1,,
2024年度精选策略/63.怎么让龟速变奔跑？以“首版突破一进二”为例.txt,怎么让龟速变奔跑？以“首版突破一进二”为例,怎么让龟速变奔跑？以“首版突破一进二”为例,jqz1226 ZUEL,https://www.joinquant.com/post/45733,fe58b1ca3673ba4364b3f884d96a8774da8ef5626b20d0361f22c3bf36529e0f,current archive source has no pre-OOS immutable timestamp,2023-08-01,2023-12-28,2023-12-29 13:02:46,2023-12-30 21:15:39,1,970,true,C,false,L-14645d6e3f,2,,
聚宽2026年精选/55怎么让龟速变奔跑？以“首版突破一进二”为例.txt,怎么让龟速变奔跑？以“首版突破一进二”为例,怎么让龟速变奔跑？以“首版突破一进二”为例,jqz1226 ZUEL,https://www.joinquant.com/post/45733,fe58b1ca3673ba4364b3f884d96a8774da8ef5626b20d0361f22c3bf36529e0f,current archive source has no pre-OOS immutable timestamp,2023-08-01,2023-12-28,2023-12-29 13:02:46,2023-12-30 21:15:39,1,970,true,C,false,L-14645d6e3f,2,,
